NOME,VALOR[R$],TIPO,AREA[M2],QUARTOS,BANHEIROS,VAGAS GARAGEM,CONDOMINIO[R$],IPTU[R$],LOGRADOURO,MUNICIPIO,BAIRRO,CEP,IMAGENS,CODIGO,DATA_ANUNCIO,LINK,GASTOS_ANO[R$],Academia,Ar condicionado,Armários na cozinha,Armários no quarto,Churrasqueira,Condomínio fechado,Elevador,Mobiliado,Permitido animais,Piscina,Portaria,Porteiro 24h,Portão eletrônico,Quarto de serviço,Salão de festas,Segurança 24h,Varanda,Área de serviço,Área murada,LATITUDE,LONGITUDE
FLORIANóPOLIS - Apartamento Padrão - Agronômica,1590000,Apartamento padrão,206,4,5 ou mais,2,1890,6671,Rua Rui Barbosa - até 399/400,Florianópolis,Agronômica,88025300,,1137569804,27/03 às 10:55,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-agronomica-1137569804,29351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,,
FLORIANóPOLIS - Apartamento Padrão - Trindade,907251,Apartamento padrão,69,2,2,1,0,0,Rua João de Deus Machado,Florianópolis,Trindade,88036510,,972627314,27/03 às 10:55,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-trindade-972627314,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,-27.5936613,-48.5198302
"Apto novo, nunca habitado, alto padrão, com vista para beiramar 122 m2, bairro Agronômica,",1850000,Apartamento padrão,122,3,3,2,0,0,Rua Embaixador Edmundo da Luz Pinto,Florianópolis,Agronômica,88025050,,1025336086,27/03 às 10:45,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apto-novo-nunca-habitado-alto-padrao-com-vista-para-beiramar-122-m2-bairro-agronomica-1025336086,0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,-27.5805029,-48.5411181
"Apartamento à venda MOBILIADO 3 dormitórios sendo 1 suíte- Pagani, Palhoça SC",415000,Apartamento padrão,81,3,2,1,281,835,Avenida Atílio Pedro Pagani,Palhoça,Pagani,88132149,,1145203088,27/03 às 10:33,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-mobiliado-3-dormitorios-sendo-1-suite-pagani-palhoca-sc-1145203088,4207,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,-27.6423885,-48.6714446
Apartamento para venda possui 34 metros quadrados com 1 quarto em Centro - Florianópolis -,595000,Apartamento padrão,34,1,1,2,445,1763,Rua Tenente Silveira - de 251/252 ao fim,Florianópolis,Centro,88010301,,1164126423,27/03 às 10:22,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-possui-34-metros-quadrados-com-1-quarto-em-centro-florianopolis-1164126423,7103,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,,
FLORIANóPOLIS - Apartamento Padrão - Balneário do Estreito,1800000,Apartamento padrão,132,3,4,3,802,314,Rua dos Navegantes - de 299/300 ao fim,Florianópolis,Balneário,88075170,,1052284830,27/03 às 10:22,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-balneario-do-estreito-1052284830,9938,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,
Casa em Condomínio na Lagoa da Conceição - Florianópolis,2500000,Casa em condominio fechado,212,3,3,2,530,2500,Rua Vereador Osni Ortiga - até 1999/2000,Florianópolis,Lagoa da Conceição,88062450,,1161012025,27/03 às 10:12,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-em-condominio-na-lagoa-da-conceicao-florianopolis-1161012025,8860,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
Cobertura à venda com 3 suíte no Córrego Grande,2100000,Apartamento padrão,145,3,4,2,1300,630,Rua Pirineus,Florianópolis,Córrego Grande,88037615,,1139656566,27/03 às 09:59,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-a-venda-com-3-suite-no-corrego-grande-1139656566,16230,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,,
Venda Apartamento Florianópolis SC,720000,Apartamento padrão,117,3,3,1,0,0,Avenida Mauro Ramos - até 1053 - lado ímpar,Florianópolis,Centro,88020301,,937040681,27/03 às 09:45,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/venda-apartamento-florianopolis-sc-937040681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Apartamento 3 dormitórios com Terraço Espaçoso na Praia do Bom Abrigo,870000,Apartamento padrão,129,3,2,2,700,100,Rua Fernando Ferreira de Mello,Florianópolis,Bom Abrigo,88085260,,1054779672,27/03 às 09:45,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-3-dormitorios-com-terraco-espacoso-na-praia-do-bom-abrigo-1054779672,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6104738,-48.5966486
Cobertura Duplex 3 suítes e 2 vagas com hobby box - Centro,2300542,Apartamento cobertura,135,3,3,2,1248,379,Rua São Jorge,Florianópolis,Centro,88015320,,985016612,27/03 às 09:33,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-duplex-3-suites-e-2-vagas-com-hobby-box-centro-985016612,15355,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-27.5901182,-48.5478707
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 1 suíte,",855000,Apartamento padrão,91,3,2,1,825,1557,Rua Recanto do Sol,Florianópolis,Ingleses do Rio Vermelho,88058577,,1138493760,27/03 às 09:22,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-1-suite-1138493760,11457,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,-27.4248476,-48.4064567
Florianopolis - Apartamento Padrão - Jurere,2800000,Apartamento padrão,167,4,1,3,1600,6000,Rua dos Cambuatas,Florianópolis,Jurerê,88053525,,941404426,27/03 às 09:08,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-jurere-941404426,25200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.4421087,-48.4922772
Casa para venda tem 210 metros quadrados com 4 suítes em condomínio fechado,1990000,Casa em rua pública,210,4,5 ou mais,2,300,1700,Avenida dos Jerivás,Florianópolis,Cachoeira do Bom Jesus,88056360,,1045555133,27/03 às 08:58,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-tem-210-metros-quadrados-com-4-suites-em-condominio-fechado-1045555133,5300,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-27.422273,-48.4260769
"Apartamento à venda, 145 m² por R$ 2.850.000,00 - Beira Mar - Florianópolis/SC",2850000,Apartamento padrão,146,3,4,2,1300,4800,Avenida Governador Irineu Bornhausen - até 3601/3602,Florianópolis,Agronômica,88025200,,1052815244,27/03 às 08:52,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-145-m-por-r-2-850-000-00-beira-mar-florianopolis-sc-1052815244,20400,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,,
50 metros do Mar -1 quarto 47 m2 - Coqueiros - Florianópolis - SC,556000,Apartamento padrão,47,1,1,1,0,0,Rua Vereador José do Vale Pereira,Florianópolis,Coqueiros,88080240,,1135793353,27/03 às 08:52,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/50-metros-do-mar-1-quarto-47-m2-coqueiros-florianopolis-sc-1135793353,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-27.609258,-48.5783263
FLORIANóPOLIS - Casa Padrão - Campeche,1650000,Casa em rua pública,140,3,4,2,0,0,Avenida Tucumã,Florianópolis,Campeche,88066139,,1154485760,27/03 às 08:34,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-campeche-1154485760,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-27.7028224,-48.5002078
Florianopolis - Apartamento Padrão - Vargem Grande,348888,Apartamento padrão,54,2,1,1,340,620,Estrada Cristóvão Machado de Campos - até 4999/5000,Florianópolis,Vargem Grande,88052600,,1121489994,27/03 às 08:34,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-vargem-grande-1121489994,4700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
"Apartamento com 3 dormitórios à venda, 82 m² por R$ 560.000,00 - Campinas - São José/SC",560000,Apartamento padrão,82,3,1,1,347,670,Avenida Brigadeiro da Silva Paes,São José,Campinas,88101250,,993564845,27/03 às 08:25,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-82-m-por-r-560-000-00-campinas-sao-jose-sc-993564845,4834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
"Casa para Venda em Florianópolis, Rio Tavares, 4 dormitórios, 2 suítes, 3 banheiros, 2 vag",1280000,Casa em rua pública,310,4,3,2,0,0,Servidão Ilha Paraíso,Florianópolis,Campeche,88063555,,1142175731,27/03 às 08:25,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-florianopolis-rio-tavares-4-dormitorios-2-suites-3-banheiros-2-vag-1142175731,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6660692,-48.4836478
"Casa para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 1 suíte, 1 banh",895000,Casa em rua pública,109,3,1,2,0,2000,Rua Valmor Della Giustina,Florianópolis,Ingleses do Rio Vermelho,88058523,,992585011,27/03 às 08:07,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-1-suite-1-banh-992585011,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-27.4324095,-48.4035147
"Apartamento para Venda em Florianópolis, Ingleses do Rio Vermelho, 2 dormitórios, 1 suíte,",815000,Apartamento padrão,61,2,2,1,0,0,Rua Peixe Rei,Florianópolis,Ingleses do Rio Vermelho,88058615,,1154461593,27/03 às 08:07,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-do-rio-vermelho-2-dormitorios-1-suite-1154461593,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,-27.4363698,-48.3932224
Maximus Residence Club,639000,Apartamento padrão,75,2,2,2,550,1800,Rua Santos Saraiva,Florianópolis,Capoeiras,88070101,,929566836,27/03 às 08:07,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/maximus-residence-club-929566836,8400,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,-27.5974954,-48.5893586
"Apartamento com 2 dormitórios à venda, 52 m² por R$ 1.190.000,00 - Centro - Florianópolis/",1190000,Apartamento padrão,52,2,1,1,650,0,Rua Desembargador Arno Hoeschl,Florianópolis,Centro,88015620,,1164314974,27/03 às 02:12,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-52-m-por-r-1-190-000-00-centro-florianopolis-1164314974,7800,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,
"apto semimobiliado 2d, 1 vaga - Itacorubi",579000,Apartamento padrão,61,2,1,1,527,617,Rodovia Amaro Antônio Vieira - de 1312/1313 ao fim,Florianópolis,Itacorubi,88034102,,1136361174,26/03 às 23:32,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apto-semimobiliado-2d-1-vaga-itacorubi-1136361174,6941,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,,
APARTAMENTO  PRONTO PARA MORAR EM LOCALIZAÇÃO NOBRE,1400000,Apartamento padrão,138,4,3,2,1223,2477,Rua Dom Joaquim,Florianópolis,Centro,88015310,,1031938747,26/03 às 23:34,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-pronto-para-morar-em-localizacao-nobre-1031938747,17153,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-27.5920461,-48.5466654
Casa com 2 dormitórios e edícula à venda - São Sebastião - Palhoça/SC,268000,Casa em rua pública,80,2,1,2,0,279,Rua dos Açores,Palhoça,São Sebastião,88136520,,892258085,26/03 às 23:02,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-2-dormitorios-e-edicula-a-venda-sao-sebastiao-palhoca-sc-892258085,279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.6423532,-48.7164507
FLORIANóPOLIS - Apartamento Padrão - Centro,1960000,Apartamento padrão,100,2,2,2,750,3840,Rua Doutor Armínio Tavares,Florianópolis,Centro,88015250,,1066142154,26/03 às 23:02,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1066142154,12840,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-27.5888152,-48.5524544
Apartamento no centro de Florianópolis em localização privilegiada com 2 dormitórios sendo,765000,Apartamento padrão,68,2,2,2,1100,1800,Praça Quinze de Novembro,Florianópolis,Centro,88010400,,1056912101,26/03 às 22:56,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-no-centro-de-florianopolis-em-localizacao-privilegiada-com-2-dormitorios-sendo-1056912101,15000,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,-27.59763875,-48.54985804631796
Apartamento no Residencial Vérte no centro de Florianópolis de alto padrão,1962000,Apartamento padrão,153,3,4,2,800,2000,Rua Barão de Batovi,Florianópolis,Centro,88015340,,1023138628,26/03 às 22:56,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-no-residencial-verte-no-centro-de-florianopolis-de-alto-padrao-1023138628,11600,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,-27.5899924,-48.549391
Florianópolis - Casa Padrão - Campeche,825000,Casa em rua pública,140,3,1,1,0,0,Rodovia Francisco Magno Vieira - lado ímpar,Florianópolis,Campeche,88065000,,987749362,26/03 às 22:49,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-campeche-987749362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Apartamento com 2 dormitórios à venda- R$ 449.000 - Barreiros - São José/SC,449000,Apartamento padrão,77,2,2,1,450,650,Rua José Victor da Rosa,São José,Barreiros,88117405,,1148997662,26/03 às 22:49,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-r-449-000-barreiros-sao-jose-sc-1148997662,6050,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,-27.5715248,-48.6058165
MARAVILHOSA RESIDÊNCIA - PODE SER FINANCIADA!!,778000,Casa em rua pública,166,4,2,2,0,150,Rua Belém,São José,Bela Vista,88110410,,1028278476,26/03 às 22:42,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/maravilhosa-residencia-pode-ser-financiada-1028278476,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-27.5730183,-48.6161565
Casa em condomínio c/ 3 Suites .- Rio Vermelho,1300001,Casa em condominio fechado,194,3,4,2,700,2000,Avenida Red Park,Florianópolis,São João do Rio Vermelho,88060292,,1151085026,26/03 às 22:34,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-em-condominio-c-3-suites-rio-vermelho-1151085026,10400,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,-27.4750882,-48.3982829
Casa c/ 2 Dorm.-  Cachoeira do Bom Jesus,1690001,Casa em rua pública,269,2,4,2,300,2000,Rua da Corticeira da Serra,Florianópolis,Cachoeira do Bom Jesus,88056368,,1074016692,26/03 às 22:34,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-c-2-dorm-cachoeira-do-bom-jesus-1074016692,5600,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,-27.4218224,-48.4239603
Casa para venda em Jurerê Internacional,8000000,Casa em rua pública,640,5 ou mais,5 ou mais,5 ou mais,0,7900,Rua das Miraguaias,Florianópolis,Jurerê Internacional,88053338,,1107739489,26/03 às 22:29,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-jurere-internacional-1107739489,7900,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-27.4377282,-48.5076571
Casa térrea financiável perto da praia do Campeche,1620000,Casa em rua pública,148,3,3,5 ou mais,0,100,Rua da Capela,Florianópolis,Campeche,88063400,,998381985,26/03 às 22:29,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-terrea-financiavel-perto-da-praia-do-campeche-998381985,100,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-27.6759558,-48.4865151
"Casa para Venda em Florianópolis, Capoeiras, 2 dormitórios, 2 banheiros, 1 vaga",449000,Casa em rua pública,109,2,2,1,0,600,Rua Joaquim Nabuco - até 2087 - lado ímpar,Florianópolis,Capoeiras,88090060,,1037010721,26/03 às 22:23,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-florianopolis-capoeiras-2-dormitorios-2-banheiros-1-vaga-1037010721,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Apartamento térreo com área garden coberta,190000,Apartamento padrão,65,2,1,1,40,100,Avenida Ceniro Luiz Ribeiro Martins,São José,Forquilhas,88107479,,1157597940,26/03 às 22:23,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-terreo-com-area-garden-coberta-1157597940,580,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-27.5765113,-48.6519678
"Cobertura duplex 6 suítes à venda, Jurerê Internacional, Florianópolis.",4660188,Apartamento cobertura,334,5 ou mais,5 ou mais,4,0,0,Rua das Piraúnas,Florianópolis,Jurerê Internacional,88053418,,1137839038,26/03 às 22:14,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-duplex-6-suites-a-venda-jurere-internacional-florianopolis-1137839038,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-27.4431121,-48.4970292
Apartamento - Padrão - Venda - Itacorubi - Florianópolis - SC,990000,Apartamento padrão,103,3,2,1,700,110,Avenida Buriti,Florianópolis,Itacorubi,88034500,,1119776068,26/03 às 22:06,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-padrao-venda-itacorubi-florianopolis-sc-1119776068,8510,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,-27.5917151,-48.4959365
Apartamento Mobiliado com 1 dormitório. Pé na areia e Vista Mar. Praia do Santinho. Floria,738000,Apartamento padrão,92,1,1,1,1500,0,Estrada Vereador Onildo Lemos,Florianópolis,Ingleses do Rio Vermelho,88058700,,1015966038,26/03 às 22:06,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-mobiliado-com-1-dormitorio-pe-na-areia-e-vista-mar-praia-do-santinho-floria-1015966038,18000,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,-27.4530418,-48.3803642
Casa para venda com 60 metros quadrados com 3 quartos,225000,Casa em rua pública,60,3,1,2,0,1,Rodovia Evádio Paulo Broering,Palhoça,Passagem do Massiambú,88139075,,1148727094,26/03 às 21:59,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-com-60-metros-quadrados-com-3-quartos-1148727094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.8275524,-48.628336
Studio para venda possui 33 metros quadrados com 1 quarto em Trindade - Florianópolis - SC,365000,Loft/studio,33,1,1,1,350,0,Rua João Marçal,Florianópolis,Trindade,88036620,,1140479158,26/03 às 21:48,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/studio-para-venda-possui-33-metros-quadrados-com-1-quarto-em-trindade-florianopolis-sc-1140479158,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.593752,-48.5236817
Excelente apartamento 3 dormitórios na Pedra Branca,690000,Apartamento padrão,110,3,2,1,480,550,Avenida Pedra Branca,Palhoça,Pedra Branca,88137270,,956239042,26/03 às 21:49,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/excelente-apartamento-3-dormitorios-na-pedra-branca-956239042,6310,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,-27.6262786,-48.6722687
"Apartamento à venda, 77 m² por R$ 1.290.000,00 - Centro - Florianópolis/SC",1290000,Apartamento padrão,78,3,2,2,800,1100,Avenida Rio Branco - até 533 - lado ímpar,Florianópolis,Centro,88015201,,1089519952,26/03 às 21:29,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-77-m-por-r-1-290-000-00-centro-florianopolis-sc-1089519952,10700,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,,
"Imóvel à venda em São José no bairro Roçado por R$ 600.000,00",600000,Casa em rua pública,110,5 ou mais,2,3,0,0,Rua Francisco Luiz de Almeida,São José,Roçado,88108173,,1089542227,26/03 às 21:29,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/imovel-a-venda-em-sao-jose-no-bairro-rocado-por-r-600-000-00-1089542227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-27.5938191,-48.6216543
"Apartamento a venda no Estreito, Florianópolis, SC",1180000,Apartamento padrão,123,4,2,2,680,2100,Rua Osvaldo Cruz,Florianópolis,Balneário,88075270,,1069779754,26/03 às 21:21,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-estreito-florianopolis-sc-1069779754,10260,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,,
Apartamento de 3 dormitórios com suíte e 2 garagens em Criciúma com parcelamento direto,487000,Apartamento padrão,80,3,2,2,270,600,Rua Imigrante Stefano Uggioni,Criciúma,Rio Maina,88817660,,1043000405,26/03 às 21:14,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-3-dormitorios-com-suite-e-2-garagens-em-criciuma-com-parcelamento-direto-1043000405,3840,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,0,-28.6734807,-49.4201711
CRICIÚMA - Apartamento Padrão - CENTRO,480000,Apartamento padrão,108,3,1,2,483,0,Rua Almirante Barroso - de 419/420 ao fim,Criciúma,Centro,88802249,,1090068906,26/03 às 21:07,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/criciuma-apartamento-padrao-centro-1090068906,5796,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,
Casa/ Sobrado em Forquilhas - São José - SC,320000,Casa em rua pública,74,2,2,2,0,0,Avenida Lisboa,São José,Forquilhas,88107350,,1099642353,26/03 às 21:05,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-sobrado-em-forquilhas-sao-jose-sc-1099642353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.5728048,-48.6666908
Casa para venda tem 420 metros quadrados com 3 quartos em Pedra Branca - Palhoça - SC,2700000,Casa em rua pública,420,3,5 ou mais,2,0,2000,Rua dos Antúrios,Palhoça,Pedra Branca,88137345,,1029212821,26/03 às 21:05,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-tem-420-metros-quadrados-com-3-quartos-em-pedra-branca-palhoca-sc-1029212821,2000,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,-27.6214983,-48.6831888
FLORIANóPOLIS - Padrão - Beira Mar,1900000,Apartamento padrão,227,3,3,2,4255,1037,Avenida Jornalista Rubens de Arruda Ramos - até 1891/1892,Florianópolis,Centro,88015700,,972310486,26/03 às 20:57,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-padrao-beira-mar-972310486,52097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,,
FLORIANóPOLIS - Padrão - Novo Estreito,880000,Apartamento padrão,99,3,2,1,876,1964,Rua Eugênio Raulino Koerich,Florianópolis,Jardim Atlântico,88095151,,1101757640,26/03 às 20:57,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-padrao-novo-estreito-1101757640,12476,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,-27.5800877,-48.5918686
"Casa para Venda em São José, Sertão do Maruim, 3 dormitórios, 1 suíte, 2 banheiros, 2 vaga",550000,Casa em rua pública,85,3,2,2,0,1,Rua José Mathias Zimmermann,São José,Sertão do Maruim,88122200,,1140542545,26/03 às 20:49,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-sao-jose-sertao-do-maruim-3-dormitorios-1-suite-2-banheiros-2-vaga-1140542545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.5984997,-48.6831703
